trial,elapsed_s,loss,status,seq_len,horizon,momentum_window,vol_window,cma1_short,cma1_long,cma2_short,cma2_long,cma3_short,cma3_long,hidden_size,num_layers,dropout,lr,weight_decay,outlier_weight,variance_penalty_weight,batch_size
1,13.271,7.630679680927365,ok,30,15,19,4,3,35,5,26,56,145,34,1,0.36862662739623286,0.0014360572864951882,9.538444452266485e-07,5.322274516746651,2.9665054814243637,107
2,15.535,12.332898283605095,ok,17,9,4,24,13,14,11,35,37,67,33,2,0.38493688619231425,0.0033244423483981466,2.4298792643373804e-06,8.413988336237088,1.7244735059974348,85
3,41.416,12.772818321228028,ok,67,5,27,13,3,19,9,50,35,132,50,1,0.08269163170883476,0.0005994122619064435,3.580851502545746e-05,11.24632656907961,2.082990265659335,81
4,61.932,13.07449109094664,ok,57,19,22,27,9,33,17,19,49,97,46,2,0.06362606104560908,0.0036150782201555343,3.146387686844152e-07,10.84337986803364,3.50388955826537,28
5,51.255,17.116930913586987,ok,32,17,25,13,6,27,17,15,55,206,52,2,0.3118236946179007,0.009524852847367626,0.006842359197659092,14.238841302800974,4.797612575649392,91
6,78.753,12.70403783106118,ok,49,19,20,11,9,21,17,17,34,73,39,2,0.4063834783573318,0.0002785666649790166,4.917139198851575e-05,10.780754418480077,4.326591950198179,78
7,87.236,13.804049270077927,ok,25,9,10,25,13,17,17,34,32,197,112,2,0.49195157767384334,0.004224733561811902,8.44863960069423e-05,12.806635027727925,0.513655996531023,41
8,103.237,5.731983600670813,ok,81,20,13,24,14,16,16,35,49,186,69,2,0.1983247868783378,0.00034345120535802766,1.4084815330103164e-07,4.973303940224422,0.13575590951600924,58
9,8.631,9.091195267907965,ok,15,16,28,24,8,22,19,50,45,88,15,3,0.3072506254152157,0.00010874623778780117,1.0984844677283903e-06,6.124849643037762,2.7232896208045094,95
10,3.076,6.678519718230716,ok,15,3,30,0.005775439114298959,4.9731397496224945,1.291149633030366
11,5.107,13.032129924766586,ok,22,22,36,0.0008347993509821335,9.911368073976792,2.8467340042847917
12,5.364,4.868762340203699,ok,26,14,40,1.4818602816474777e-08,3.94274179498864,0.21039636930268646
13,5.468,5.506609566183204,ok,13,27,49,2.060389775494509e-08,2.943061192324164,1.768508984205894
14,5.132,3.86335093256027,ok,5,18,76,2.8276356197913558e-08,1.530509558711195,1.5673433649637014
15,9.73,13.091435258350675,ok,15,2,92,4.405703329727627e-08,12.40572261895475,0.6266723350981509
16,10.144,6.818072424466866,ok,25,17,95,1.717595752551807e-05,4.352595730758907,2.0232205386863846
17,5.119,17.2408053860806,ok,12,3,71,8.68307464762629e-06,13.761500660505437,3.6265274710303115
18,10.676,16.677306982916345,ok,20,4,114,2.034295303691049e-05,13.604900015606948,4.586727400193247
19,10.857,15.21685472302598,ok,9,23,118,0.0002506140327587944,14.985057560356239,0.5412647425092727
20,11.703,12.384093423565467,ok,30,19,90,5.307979329040737e-07,7.773275691951475,4.439994491412162
21,12.079,18.50896984515804,ok,14,6,87,0.00015321488006044215,14.122903968779209,4.256538031778522
22,6.906,15.12100483122326,ok,19,19,101,6.333718871903798e-06,11.377835599715233,3.861499596404294
23,7.15,9.676685814829042,ok,21,9,115,0.0004781666326245287,5.874312126473096,3.44875814405016
24,3.403,7.420871267280731,ok,9,27,30,6.548202913594575e-07,3.721803185644082,4.964622848156323
25,4.508,10.631313986987232,ok,28,7,37,0.0005053522775915677,9.644225971156589,0.7412356125356374
26,5.392,11.670966712602107,ok,24,26,75,2.820122037555e-06,11.089872787804937,0.48403311234303814
27,6.259,16.096787756740458,ok,10,10,54,0.0011580918095909782,13.415049344179433,3.5580024830562476
28,6.081,2.121515915181377,ok,14,13,56,3.934490977445787e-08,0.25514612357395006,1.0061703876445076
29,7.18,14.186657042730422,ok,6,15,109,1.0256641890851342e-06,12.681522833430666,1.6282785201596375
30,4.897,7.363355192055265,ok,16,26,62,0.0040717716671218075,3.3327245062131627,4.7537753341476705
31,4.451,11.88290731191161,ok,24,22,33,4.70783935296202e-06,10.785021003809131,0.7771108608969386
32,9.422,17.179025923588362,ok,12,28,104,1.8745659183014351e-07,14.408773412716911,2.936437423958067
33,13.592,4.830469525049603,ok,17,7,100,0.0028918254442538236,1.8279277690223523,2.1035046059592917
34,1.738,5.633943186338204,ok,27,4,12,2.9265111081980554e-05,4.732424413085644,0.28053015360780753
35,1.783,15.54260571164439,ok,5,29,26,8.291956324161836e-07,13.102238236103567,2.658101313162777
36,5.729,11.363803015077565,ok,23,9,86,7.083757888968018e-05,8.928044805336885,2.3522079812664947
37,4.625,13.989253977070684,ok,7,4,48,0.0032479345124417263,11.866399504533115,2.265543209199988
38,9.102,4.926084324095406,ok,11,21,126,0.0003902330562408449,0.8230361621338051,4.520644249125096
39,4.485,14.992013338552528,ok,18,25,44,1.4160374204865254e-06,11.722501335454389,3.264759223283921
40,1.783,10.689793223426456,ok,15,16,26,3.5395273789132076e-06,9.164403223075086,1.3863675342719817
41,15.088,8.967516259218067,ok,24,20,121,0.0001801690241350756,7.484182497184184,0.9332263067945143
42,13.951,7.583702897268628,ok,6,17,117,4.840857973927683e-05,7.1280232645748205,0.01299954336135034
43,1.642,13.737779609770643,ok,3,6,18,6.074775735294423e-06,10.734038693540194,2.7414258549960477
44,1.739,11.755380146087163,ok,16,8,21,5.837840544428659e-08,6.830195016242934,4.846911202256786
45,2.802,4.7745878193008,ok,26,24,15,0.009090286227092726,1.1481036422155109,3.9618870528922976
46,4.662,3.532036995081968,ok,6,22,58,7.987881189957717e-05,2.261306822227634,0.33720420106000004
47,1.454,11.82330775213526,ok,3,24,23,1.707341092870029e-06,8.290407178523655,3.116091477055564
48,4.516,15.920996240410672,ok,28,10,50,1.331021985452986e-05,14.664673407904736,1.4796292615452542
49,17.132,13.27982814335587,ok,11,12,92,7.542464631492685e-08,10.323612223017395,2.5549986705028482
50,5.225,4.31173892381414,ok,23,19,40,0.0013399334382016206,1.4914080082686398,2.4281267453454993
51,2.137,4.057600764219394,ok,7,30,9,8.309947618712868e-08,0.0390046601106091,4.0904456220828145
52,10.066,17.6854835031517,ok,8,28,73,0.007685090464254687,12.859742855176409,4.7061226475650475
53,4.506,7.083626310188932,ok,8,28,57,5.3015024242761925e-05,4.007857296421683,2.219358819216132
54,1.855,8.085883036077735,ok,29,18,11,1.2238661844198699e-05,6.012869687812497,1.7022589823855214
55,8.05,12.118278244617683,ok,17,23,79,2.1143565700251444e-06,7.564485406928788,4.030015886784272
56,4.588,11.220403347393074,ok,4,11,45,3.598551478160823e-07,8.18148891971756,3.2077098078182384
57,4.453,6.705619596299671,ok,19,12,60,2.3031902462330811e-07,5.056983790635485,1.2060179104301625
58,11.745,8.801808235432842,ok,10,8,125,3.3298673333870585e-05,5.629697655435841,3.7917930245572666
59,6.936,7.077046101786701,ok,8,25,83,1.6532573074866482e-08,3.1928175866714863,4.247987673288545
60,8.76,5.766336287466243,ok,21,14,67,4.0812118849740093e-07,2.234874735391047,3.410693213548977
61,15.983,4.071992011297317,ok,13,15,112,0.00010889698858356856,0.5760605607398848,3.6911326536887072
62,7.648,7.304546026775898,ok,22,16,65,0.0018603618313776965,6.591945783179813,0.16415915434683281
63,13.584,13.325067292624865,ok,21,12,97,1.580114992048513e-07,8.501265395961553,4.34777452667257
64,1.072,6.969700327907425,ok,26,21,16,1.1477990168621169e-08,5.354352750787195,1.0886298625238355
65,5.224,5.246284788823223,ok,25,8,108,0.0006364068109076953,2.570233627421845,1.8919182465745978
66,3.739,13.333245201716347,ok,19,10,81,0.0023521206366425625,12.205650140164916,0.878558006929854
67,3.306,11.74176071934491,ok,29,5,70,0.0002952897746530393,9.493252638688112,1.9417398591513972
68,10.332,10.334394674452524,ok,18,13,123,2.909080553162321e-07,6.496412613527651,3.0473590502779557
69,4.931,13.685885676349777,ok,29,29,103,1.0856137434068843e-07,10.003864154132216,2.82487951571059
70,1.726,10.676135764179001,ok,22,29,9,5.21383400475167e-05,8.505032483608622,1.974399949400987
71,5.474,8.727261842837628,ok,21,9,39,5.1821112333233674e-08,7.773275691951475,0.5382762171557542
72,5.558,10.860113310435462,ok,19,17,47,3.934490977445787e-08,9.261437901577258,1.1482187445012804
73,6.79,17.023569606599352,ok,14,18,83,9.882057825265815e-06,14.122903968779209,3.645181137174786
74,7.479,13.356612019700037,ok,17,20,92,1.3923339526630246e-05,9.356146272960137,3.8115131225048
75,7.739,5.23886450147534,ok,13,23,95,1.3738272671203523e-08,4.352292855808372,0.20683330612550144
76,8.396,18.27549363509798,ok,9,23,118,8.88326241488459e-06,14.985057560356239,4.32216623434182
77,6.712,13.6140691634452,ok,13,12,71,2.4008891240373183e-05,9.369210721717973,3.713061884541817
78,9.626,15.654567744892105,ok,5,4,80,0.0003855851668717023,13.604900015606948,3.0509332815524943
79,11.48,12.753015036611387,ok,20,14,94,8.438330406902614e-08,8.71425569832269,4.953395785328829
80,12.729,8.122637362707229,ok,15,16,119,6.391396135367882e-08,4.9731397496224945,3.0698831996796305
81,4.915,9.528629731659843,ok,11,13,37,0.0005053522775915677,8.804047598383606,0.40828539941187003
82,8.026,12.36046302129352,ok,19,7,37,1.5574830692862192e-08,10.610955000493917,1.9461523584589424
83,9.769,15.549153431807413,ok,14,7,81,3.8770244331638394e-05,11.817789578927805,3.44875814405016
84,8.002,14.685906742586948,ok,4,12,123,0.0011580918095909782,13.415049344179433,1.2947764243308935
85,11.084,1.2876576519391645,ok,21,14,51,2.4666588107404446e-07,0.21572169108127515,0.01299954336135034
86,11.082,7.559698589234484,ok,4,6,83,0.0010537019092849772,3.3946724156915176,4.964622848156323
87,5.917,7.143891653053374,ok,5,9,58,4.505705817073125e-06,3.714219225962007,2.9443343832826474
88,7.542,7.159886723472958,ok,19,17,101,7.56692583479219e-08,3.53242629119294,3.78365083534284
89,6.506,17.5300505956014,ok,16,12,74,1.8745659183014351e-07,14.934466642483251,2.936437423958067
90,7.797,9.734304044351159,ok,24,26,115,2.820122037555e-06,7.915161993325425,1.159584799746138
91,2.306,12.458758717491513,ok,15,11,26,0.0003283613707689981,9.164403223075086,3.454419882754114
92,6.49,4.375054172005984,ok,11,13,40,7.036690418740128e-07,0.9044447422099102,3.6710225911569476
93,14.516,10.899739992050897,ok,17,7,100,2.3618525157279704e-07,7.210001719732465,2.984259384438797
94,15.833,6.952519472266286,ok,16,20,121,6.061665083948659e-07,4.691669838155311,1.4207563433680037
95,6.578,6.397079545818641,ok,4,30,64,5.352862100587926e-06,3.2217169705892506,3.3704015016276228
96,5.673,9.411409144382553,ok,26,8,87,5.970787957855973e-05,5.629697655435841,3.485679029459046
97,5.664,6.0055319314922535,ok,7,24,37,4.3493950023688323e-07,2.4134722677045346,4.022070298387367
98,10.36,3.943403781406463,ok,16,12,54,0.0001952544621986256,0.9835794755356941,2.965791095197341
99,4.559,3.048614785222724,ok,14,11,34,0.00010889698858356856,0.5760605607398848,1.9149845458117931
100,4.71,4.5034732249811675,ok,21,14,44,2.1433841497687321e-07,2.8385049621861054,0.8671142465068908
101,10.732,13.852707787165565,ok,15,18,68,1.771957513593238e-06,8.928044805336885,4.648882269862886
102,1.629,3.73010224423873,ok,20,24,16,4.5368788021230136e-07,1.421510305962511,1.5979537387880272
103,2.721,3.432205741367643,ok,8,17,15,1.3301860995574716e-06,1.1481036422155109,1.9604094773005825
104,11.679,9.861832813998577,ok,24,19,89,3.0946691795191976e-06,5.5968392763357535,4.298669350178187
105,7.305,7.308317105608633,ok,19,28,119,5.382433248988736e-07,5.128579171582355,1.6314085637387288
106,1.375,11.887011558290512,ok,19,8,21,8.654448783072237e-08,6.830195016242934,4.846911202256786
107,10.93,5.220283050461119,ok,22,29,126,0.00024074474255424328,1.7467124105163867,3.247544648537237
108,11.007,11.433785187868262,ok,3,8,126,0.0003902330562408449,9.6554279565089,1.4685814030722333
109,1.894,9.608665643824208,ok,12,2,23,7.953482270102354e-06,8.290407178523655,0.8486421428846158
110,1.654,4.197969006921003,ok,4,30,10,0.00047273256273059233,1.0027023323981172,2.4899159933155097
111,7.397,10.379413790750032,ok,11,4,122,6.074775735294423e-06,7.725571040396655,2.7414258549960477
112,4.948,16.012375468299503,ok,15,3,50,1.331021985452986e-05,14.664673407904736,1.4796292615452542
113,5.151,11.357456429104207,ok,23,20,52,0.00012217453945572836,8.989531742091566,2.4281267453454993
114,5.453,11.241628698783346,ok,9,12,63,4.205342506333179e-05,7.054498194579657,3.3388029580157648
115,1.174,2.262380744780508,ok,22,7,9,0.00017015114401230846,1.1298856256307817,0.16126815054152077
116,4.913,3.281199928780436,ok,20,12,45,1.1388606965732194e-08,1.3445075457797095,1.238241155377774
117,2.026,8.085883036077735,ok,29,18,11,1.2238661844198699e-05,6.012869687812497,1.7022589823855214
118,10.275,7.114889788863683,ok,12,5,124,7.795316281172184e-05,4.129323201777902,3.007225516853451
119,9.632,9.710684940277824,ok,8,4,106,1.0229580517562496e-06,8.374869659032615,0.8892491898961428
120,9.225,6.999762141515339,ok,6,17,65,2.2197261356882304e-07,4.007857296421683,2.219358819216132
121,6.57,7.6794746943882535,ok,19,10,81,0.00015770207864587428,7.104462253473683,0.07666754617091964
122,7.204,5.705295239209659,ok,4,3,71,5.1691519380955675e-08,3.176441531292748,1.5992110156152175
123,6.02,14.452176082656678,ok,22,25,81,0.0006559422556388991,14.41380220393237,0.16415915434683281
124,4.07,10.91821661449614,ok,19,12,60,2.3031902462330811e-07,10.699208381894971,0.14485068463012452
125,13.19,5.538664738337199,ok,16,7,121,6.397899984420887e-07,2.510355483551715,2.501797231077803
126,6.081,7.7928390711902145,ok,17,28,105,1.448592895519147e-08,6.496412613527651,0.6869745795723201
127,2.256,3.891941705707527,ok,16,23,20,2.5782391533223517e-06,2.570233627421845,0.5431126785879659
128,2.967,9.962072604205979,ok,25,3,75,6.602874683355398e-07,8.546529450742042,1.0886298625238355
129,9.019,3.3743096476509455,ok,17,14,108,2.965972533083585e-08,1.6394474661487717,0.7385594241558793
130,3.449,3.4262091146548745,ok,21,10,15,5.1821112333233674e-08,2.1242586747992585,0.5124816459460639
131,4.786,16.771115409003365,ok,15,4,40,3.854566282518137e-08,12.533103368155611,4.808063792166416
132,4.785,4.960551360296825,ok,15,4,40,1.4818602816474777e-08,3.94274179498864,0.31222137486962076
133,1.729,5.390921494317433,ok,19,19,9,1.6322613528911e-05,2.943061192324164,1.768508984205894
134,5.424,14.741183035877121,ok,26,23,50,2.866232614792515e-06,12.742048523754935,1.974399949400987
135,5.921,10.708189969982351,ok,20,11,74,5.708314382774129e-05,10.062973305028589,0.5307107242132503
136,6.116,14.986988688272143,ok,15,12,83,4.474116225261862e-06,12.40572261895475,3.1096836687835463
137,6.79,5.37507970148242,ok,21,8,53,3.5117059108132615e-08,1.097873968942407,4.515139367464059
138,2.556,5.6288358525300835,ok,22,9,30,1.9827516745830723e-07,2.662036674934442,3.0339644791066838
139,4.44,6.805835882822673,ok,17,14,42,1.342359609595957e-07,5.568960177006928,0.7657995967054663
140,10.037,2.7890446155378132,ok,13,6,115,1.3738272671203523e-08,1.2036857958530236,0.6124382998369449
141,10.102,5.530312950047063,ok,21,2,118,1.2179656360704013e-07,4.35824112087694,0.5412647425092727
142,10.289,3.19415028052586,ok,24,3,62,2.302819632289781e-07,0.7597335552034767,2.2222047883574936
143,4.58,10.723496739826505,ok,18,13,56,3.022513139058996e-07,9.966356798890168,0.6368778209381469
144,1.392,2.3537284041207935,ok,19,18,15,6.764390369755257e-07,1.2771545483412323,0.15053074283844792
145,1.411,14.802930822429316,ok,17,21,13,0.0005053522775915677,12.05789829373234,2.5444262758712286
146,4.703,9.316904670912514,ok,24,22,49,7.145105870810774e-07,7.581650174938153,1.2808356241794103
147,7.03,14.791693101583371,ok,21,9,115,2.0189266547340443e-08,12.953352044974647,1.7047390082130487
148,9.368,9.60596906119739,ok,19,21,101,2.29914496966081e-08,5.759205133562329,3.78365083534284
149,9.239,12.7134472209938,ok,24,12,71,2.9576683253534748e-08,9.369210721717973,2.7060188288564917
150,4.912,3.507993149378943,ok,18,18,47,3.175420313423703e-05,2.0331771843947015,0.5239520509861015
151,5.793,8.974126952305939,ok,15,20,39,0.0024950347032911433,4.691669838155311,4.704399531707423
152,5.446,11.531409235114594,ok,27,18,62,7.565824042874624e-08,11.168954639446138,0.35080458722503804
153,5.768,5.354216872342302,ok,22,13,40,7.036690418740128e-07,1.3022370459406698,4.963127742264351
154,12.463,17.81388305906747,ok,24,20,123,6.662598745777281e-07,13.415049344179433,3.875409001695596
155,6.134,2.698987791797902,ok,11,11,89,4.3222314465500286e-08,0.9835794755356941,0.6827138710308223
156,4.946,8.33898479150111,ok,25,13,64,1.4511306784313015e-05,7.899399713247671,0.1522431913286244
157,3.312,2.4437209087539005,ok,28,19,20,1.0555484012237299e-05,0.20270463459273813,1.8143290849755171
158,1.667,13.703141015282208,ok,15,24,22,1.0428630595491313e-08,10.532351477953558,2.8325946682230496
159,6.171,5.417634044510435,ok,29,9,54,0.0003902330562408449,3.431031339673675,1.5147258394504197
160,2.457,11.180925074662312,ok,11,11,24,2.291512708132555e-05,7.725571040396655,4.243032759493898
161,6.272,7.13779470697786,ok,20,18,64,1.2943748561906783e-07,5.5968392763357535,1.2022593546966758
162,5.799,6.224905211382573,ok,11,13,86,1.5155796896971612e-07,5.575904769246909,0.08856925304694485
163,1.457,3.6446887992677235,ok,8,17,14,0.0002347117998623326,1.1481036422155109,1.5822728826672883
164,1.705,7.662292596353478,ok,12,25,10,7.795316281172184e-05,4.129323201777902,3.005455836981514
165,4.491,4.931321443073333,ok,19,12,44,2.1433841497687321e-07,2.8385049621861054,1.41192474096768
166,4.675,5.797742294600285,ok,27,4,45,1.9640402713199047e-06,4.718462263910478,0.4218544821925252
167,8.818,4.901529763375314,ok,22,9,37,4.3493950023688323e-07,1.537313142137327,4.022070298387367
168,5.34,3.251925684717804,ok,6,4,81,0.00016565277237306445,2.261306822227634,0.10850047637770821
169,10.708,9.985757903447228,ok,16,17,78,3.5395273789132076e-06,9.164403223075086,0.5003776148737233
170,5.803,2.8939539035319335,ok,23,7,48,1.1567066931612175e-05,0.8979235985417757,1.182843299520811
171,2.08,10.36063305694278,ok,12,2,30,3.498384158134265e-07,8.290407178523655,2.1314885870171296
172,7.73,6.387944270317882,ok,6,20,65,1.130104058398131e-06,2.916952787734706,2.8097405499661967
173,4.457,10.847802043672111,ok,23,4,40,4.1359522982729417e-07,7.37572847516434,3.425030433315894
174,9.42,4.8649606134787025,ok,26,27,71,5.895671078881894e-05,1.6922544143554399,2.4192498501661164
175,1.726,5.575076945496364,ok,20,13,25,1.1388606965732194e-08,3.339369452050123,1.5129383804752052
176,1.278,16.272614171305502,ok,22,27,11,2.6602120366156007e-07,14.683793341798497,1.9318406856840347
177,1.479,8.34785873291502,ok,25,5,21,2.889840633746823e-07,6.496412613527651,1.3362934257353087
178,6.056,5.76406358915662,ok,16,9,57,0.00047273256273059233,2.659060090396676,2.2116772902510773
179,16.464,14.682093116919516,ok,22,20,126,6.40421082975954e-07,14.466482693519712,0.3471924438473324
180,4.199,7.544318788080101,ok,29,7,55,3.0169183225377295e-08,5.056983790635485,2.1075559125514527
181,9.867,7.9557252269488545,ok,9,9,116,1.8887034517482705e-08,7.054498194579657,0.383616997280114
182,12.583,13.392184870583671,ok,12,18,101,8.751135307908254e-05,10.616298114080973,2.4993467290560187
183,8.335,5.983060305661494,ok,10,5,78,6.125315574788185e-05,2.454247331138326,2.8280176387402167
184,8.204,5.102953479019832,ok,22,3,46,6.393840616803436e-08,1.7413030343768199,3.412996398906527
185,3.035,2.6262227448809194,ok,16,26,44,1.242582975137779e-05,1.1818441832411093,0.4719873795192959
186,3.016,2.000797625571962,ok,17,12,48,2.965972533083585e-08,0.595584236984922,0.36696875296775033
187,3.293,7.654337988959418,ok,16,12,69,7.186075090782884e-05,6.365955666416244,0.752760255848623
188,2.76,15.034389093102687,ok,26,3,63,2.143700453324575e-05,13.072328126360825,1.8040001581796525
189,5.788,10.142713531615241,ok,19,10,88,3.645446733290525e-07,7.104462253473683,2.3828838669853885
190,1.804,3.3645819971760904,ok,23,29,9,1.373996162983666e-07,1.141499834711615,1.3695743531495186
