date,symbol,return,intraday_vol,momentum15,rvol20,skew20,kurt20,carry,cma_5_20,cma_12_26,cma_52_200,cross_mean_return,cross_return_rank,cross_carry_rank,xret_AUDUSD,xret_EURUSD,xret_GBPUSD,xret_NZDUSD,xret_USDCAD,xret_USDCHF,xret_USDJPY,target
2014-10-31,EURUSD,-0.1161571372248343,1.2178053202172237,0.6936886734479923,1.3579952744952306,0.9152946225782685,-0.620349566033967,-0.7398558810225757,0.8596990647821127,1.2036752101172368,-1.3507880163327488,1.792021446651458,-0.35714285714285715,-0.07142857142857145,1.2756992875145112,-0.1161571372248343,0.12368114820999519,1.2133164581409628,-0.02945160548928139,0.0994033112945925,0.45921247612991095,-1.6612546526582745
2014-11-03,EURUSD,-1.496275950301462,-0.04970651383749372,0.27043814452237286,1.1285961190339568,1.1442244572539335,-0.665334109600038,-0.9993251186173924,0.22040544508213356,0.8651113589839275,-1.3593710875926397,2.2104090737069573,-0.35714285714285715,-0.07142857142857145,-1.2392939214974983,-1.496275950301462,-0.1998059327037753,-0.9452109073863204,1.7563702062190742,1.4434957988053454,4.871838112031477,-0.29387474571670624
2014-11-04,EURUSD,0.11204346811604614,0.10607813212410648,-0.3461898309675478,0.7857539195926324,1.2653118478777845,-0.3364662383797276,-0.972005759739791,-0.14204090075810893,0.6089342111635435,-1.3665599460013593,0.23740240875794985,-0.07142857142857145,-0.07142857142857145,-0.9779469047844596,0.11204346811604614,0.2557650382137785,-0.5099406914527791,1.2523166906223384,-0.13725002201915276,0.8365227286022727,-0.46528301644429526
2014-11-05,EURUSD,1.0826027918722587,0.8985493716817117,0.6288769775626104,0.8156491473431843,1.175325971996296,-0.4577310786791773,-0.9461936949161001,-0.023838369740024012,0.5766904938739783,-1.3583941749622712,1.8551405615863819,0.2142857142857143,-0.07142857142857145,1.2358659941166483,1.0826027918722587,0.5681707427309114,1.698646714272948,0.5372228614156419,-1.225371985347058,-0.500380204866752,-0.5331907883975131
2014-11-06,EURUSD,-0.8981552544789049,1.4644094760036466,-1.0868901915765086,0.7356724025010458,1.3850970085229857,-0.24563834048000863,-0.9219613538296297,-0.232892234172643,0.3969772975331242,-1.3649176773445364,-2.200245016186247,-0.07142857142857145,-0.07142857142857145,-2.9055896072593743,-0.8981552544789049,-0.42358332795533454,-1.704708040383703,-0.13507730939970747,0.8124607385872713,1.2929199464761167,-0.3475240020247026
2014-11-07,EURUSD,-1.2887088467831653,0.15132056761668192,-1.5964583189417842,0.8193880848414131,1.3039634411966021,-0.3431341459944195,-0.8994435653719844,-0.7625093477834073,0.02991708231578514,-1.3913638124057495,-0.27891637913508427,-0.35714285714285715,-0.07142857142857145,-0.1031358747850662,-1.2887088467831653,-1.5335560393947636,-0.13047117706245598,0.45520860826905774,1.3638890586003918,0.3973053123557532,0.6572440900278765
2014-11-10,EURUSD,1.4524520686115756,0.10416920213116339,-0.6532929991933436,0.929932274954573,1.0562018793433106,-0.6097014942360862,-0.8788637598485065,-0.5942228733811247,-0.011112589232183175,-1.395582294884546,0.6057072645632879,0.2142857142857143,-0.07142857142857145,1.6869244126993768,1.4524520686115756,0.8022948494999432,1.3546424551610026,-2.014414967990628,-1.5951385374934983,-1.1339294530964228,0.38341889872374835
2014-11-11,EURUSD,-0.24797464913451775,-0.7117952551180645,-1.1338084311598886,0.7446318827308249,1.2466421510781702,-0.33611438703515395,-0.8605779093037877,-0.556218127102687,-0.08907745586983465,-1.4049428664130974,0.23287945880910893,-0.35714285714285715,-0.07142857142857145,-0.06809062365174667,-0.24797464913451775,-0.2461720149547203,0.16668869784696935,0.6401986452148599,0.23092897281845293,0.008341778809003612,0.12830590697484068
2014-11-12,EURUSD,0.890922001377625,-0.15885165394360004,-0.27064611177728265,0.6828952163103168,1.0647566086802405,-0.41904800050210167,-0.8451511698860398,-0.21831700104897017,0.012949581175775389,-1.4012052435959388,2.2843613740095927,-0.07142857142857145,-0.07142857142857145,1.5112602650272355,0.890922001377625,1.1736221147905492,1.216897890696064,-0.8003161491726233,-0.774084828719635,0.9714160787139392,0.38357823911489836
2014-11-13,EURUSD,-0.4869564576383855,-0.4169499708976675,-0.08308494906596861,-0.17494530745967468,0.4466428719007165,-1.1254581588930477,-0.8334989065761128,-0.16801900521058974,0.004253419800985069,-1.4065043347397799,-0.5382194409018682,-0.2142857142857143,-0.07142857142857145,0.2678843268161196,-0.4869564576383855,-1.9450602060201254,0.7961730934706485,-0.3332157525047311,0.31520628032849834,-0.47115549686230856,0.7412212734909917
